ID	TIME	GEO	V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11	V12	V13	V14	V15	V16	V17	V18	V19	V20	V21	V22	V23	V24	V25	V26	V27	V28	V29	V30
Slovenie1995	1995	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	573.45	555.36	0	NA
Slovenie1996	1996	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	567.02	548.92	0	NA
Slovenie1997	1997	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	565.62	547.49	0	NA
Slovenie1998	1998	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	559.99	542.23	0	NA
Slovenie1999	1999	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	552.64	534.88	0	NA
Slovenie2000	2000	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	540.24	522.54	0	10.06
Slovenie2001	2001	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	516.35	498.68	0	10.04
Slovenie2002	2002	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	508.74	488.59	2.76	10.03
Slovenie2003	2003	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	495.81	474.91	3.51	10.02
Slovenie2004	2004	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	479.92	458.69	3.86	10.01
Slovenie2005	2005	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.39	172.56	0.45	NA	NA	NA	NA	NA	NA	NA	483.19	461.19	4.65	10
Slovenie2006	2006	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	48.23	173.75	0.45	NA	NA	NA	NA	NA	NA	NA	476.71	454.99	4.43	9.97
Slovenie2007	2007	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.69	176.99	0.7	NA	NA	NA	NA	NA	NA	NA	468.28	446.55	4.48	9.95
Slovenie2008	2008	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.37	180.48	1.24	NA	NA	NA	NA	NA	NA	NA	474.25	452.43	4.9	9.89
Slovenie2009	2009	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	49.86	183.22	1.86	NA	NA	NA	NA	NA	NA	NA	460.32	437.08	6.47	9.81
Slovenie2010	2010	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	50.96	184.18	2.15	NA	NA	NA	NA	NA	NA	NA	457.24	433.37	7.18	9.76
Slovenie2011	2011	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.85	191	2.92	NA	NA	NA	NA	NA	NA	NA	462.43	434.47	11.54	9.74
Slovenie2012	2012	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	54.78	191.92	3.84	NA	NA	NA	NA	NA	NA	NA	454.46	428.31	10.69	9.72
Slovenie2013	2013	Slovenie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	58.45	198.4	3.74	NA	NA	NA	NA	NA	NA	NA	455.2	425.2	14.66	9.71
Slovenie2014	2014	Slovenie	845.16	415.97	27.77	395.6	5.81	159.06	110.63	0.49	0	47.95	54.05	211.86	66	47.25	64.1	1551.74	62.27	207.47	4.36	NA	NA	NA	NA	NA	NA	NA	453.74	423.86	14.55	9.7
Slovenie2015	2015	Slovenie	888.92	413.89	34.52	434.61	5.89	158.6	115.51	0.55	0	42.54	58.84	219.66	60.96	46.06	56.2	1603.66	66.1	207.02	4.85	NA	NA	NA	NA	NA	NA	NA	451.41	421.51	14.59	9.69
Slovenie2016	2016	Slovenie	929.47	439.51	34.88	449.14	5.95	162.28	118.71	0.78	0	42.79	59.43	229.49	61.59	49.79	47.62	1660.39	68.04	218.59	NA	NA	NA	NA	NA	NA	NA	NA	448.71	418.88	14.53	9.69
Slovenie2017	2017	Slovenie	948.37	435.3	32.91	474.18	5.99	166.15	121.16	0.79	NA	44.19	57.48	238.51	62.31	51.38	54.53	1703.65	67.75	230.26	NA	NA	NA	NA	NA	NA	NA	NA	449.77	420.35	14.13	9.68
Suisse1992	1992	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.91	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Suisse1993	1993	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.07	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Suisse1994	1994	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.93	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Suisse1995	1995	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	36.86	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Suisse1996	1996	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Suisse1997	1997	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Suisse1998	1998	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	37.95	NA	NA	1574.5	NA	NA	NA	NA	NA	NA	662.71	561.03	NA	101.69
Suisse1999	1999	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	38.35	NA	NA	1576.91	NA	NA	NA	NA	NA	NA	660.82	563.83	NA	96.99
Suisse2000	2000	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.14	NA	NA	1601.97	NA	NA	NA	NA	NA	NA	628.74	530.72	NA	98.02
Suisse2001	2001	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	39.6	NA	NA	1612.05	NA	NA	NA	NA	NA	NA	603.65	511.39	NA	92.26
Suisse2002	2002	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	44.78	NA	NA	1647.06	NA	NA	NA	NA	NA	NA	594.5	503.61	NA	90.89
Suisse2003	2003	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.03	NA	NA	1682.46	186.36	552.9	48.87	124.52	NA	NA	582.4	492.6	NA	89.79
Suisse2004	2004	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.56	NA	NA	1669.71	192.56	547.64	33.46	121.29	NA	NA	566.97	483.39	NA	83.58
Suisse2005	2005	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	51.66	NA	NA	1690.21	205.43	548.53	29.56	124.96	NA	NA	553.92	470.6	NA	83.33
Suisse2006	2006	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	52.38	NA	NA	1713.42	207.87	540.26	27.49	134.11	NA	NA	539.11	453.96	NA	85.16
Suisse2007	2007	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	53.04	NA	NA	1734.71	215.33	543.42	25.96	138.01	NA	NA	536.01	448.3	NA	87.71
Suisse2008	2008	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	59.9	230.5	0	1739.43	216.58	545.22	33.28	136.32	NA	NA	521.1	434.79	NA	86.31
Suisse2009	2009	Suisse	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	60.47	238.86	0	1775.66	225.17	549.2	33.91	132.92	NA	NA	510.43	426.64	NA	83.8
Suisse2010	2010	Suisse	2932.88	1348.43	0	1584.45	0	1165.61	1014.02	0	0	151.59	212.96	630.51	165.49	157.99	270.21	6030.7	60.65	245.25	0	1778.9	221.82	548.04	61.46	144.27	544.72	258.59	496.32	390.13	22.92	83.29
Suisse2011	2011	Suisse	3313.68	1532.42	0	1781.27	0	1359.29	1178.29	0	0	181	252.39	715.73	187.65	173.84	307.21	6859.56	105.61	215.94	0	1785.95	228.24	543.52	69.22	138.03	545.52	261.42	487	379.48	17.85	89.67
Suisse2012	2012	Suisse	3513.63	1625.24	0	1888.4	0	1435.02	1239.76	0	0	195.26	265.86	737.81	198.48	176.34	300.76	7186.51	107.77	224.56	0	1801.53	230.42	545.77	74.03	136.32	549.17	265.82	478.9	373.26	18.41	87.23
Suisse2013	2013	Suisse	3559.13	1647.62	0	1911.51	0	1431.37	1231.41	0	0	199.96	303.74	727.95	202.52	178.77	285.68	7250.06	111.08	234.2	0	1834.05	235.2	560.53	79.7	134.99	563.49	260.14	467.73	365.51	17.32	84.89
Suisse2014	2014	Suisse	3698.62	1678.17	0	2020.46	0	1470.7	1261.6	0	0	209.1	333.21	740.5	205.32	186.09	289.15	7508.67	112.66	239.83	0	1861.54	241.5	566.48	85.76	135.19	573.51	259.1	458.44	361.95	14.95	81.54
Suisse2015	2015	Suisse	4312.94	1948.15	0	2364.78	0	1710.37	1455.24	0	0	255.13	396.92	877.07	241.03	211.71	332.09	8790.99	115.55	245.26	0	1903.61	247.56	573	93.77	129.6	591.79	267.89	458.38	358.46	14.67	85.25
Suisse2016	2016	Suisse	4315.1	1957.36	0	2357.74	0	1713.96	1449.13	0	0	264.83	407.38	897.5	242.51	208.3	339.85	8841.31	114.66	250.71	0	1934.06	256.23	573.48	99.79	128.46	597.39	278.71	454.51	348.65	19.87	86
Suisse2017	2017	Suisse	4307.16	1977.53	0	2329.63	0	1696.99	1423.84	0	0	273.15	426.26	866.81	245.76	206.79	335.26	8785.06	113.92	256.25	NA	1957.72	260.43	568.74	106.13	129.37	607.01	286.05	452.72	355.63	12.72	84.38
Tchequie1992	1992	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tchequie1993	1993	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tchequie1994	1994	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Tchequie1995	1995	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	69.48	NA	NA	NA	NA	NA	NA	NA	NA	NA	850.02	686.45	4.34	NA
Tchequie1996	1996	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	826.41	655.85	11.03	NA
Tchequie1997	1997	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	803.9	631.16	12.33	NA
Tchequie1998	1998	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	793.38	609.97	24.9	NA
Tchequie1999	1999	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	773.55	584.67	31.55	NA
Tchequie2000	2000	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.79	NA	NA	NA	NA	NA	NA	NA	NA	NA	779.96	578.25	143.62	24.92
Tchequie2001	2001	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	776.72	572.54	145.43	26.2
Tchequie2002	2002	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	776.48	569.12	147.71	27.34
Tchequie2003	2003	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	773.25	558.35	154.13	30.25
Tchequie2004	2004	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	764.96	543.37	159.41	31.82
Tchequie2005	2005	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.69	278.01	6.26	1271.34	175.6	527.1	NA	25.97	280.11	262.55	757.1	536.54	159.38	34.66
Tchequie2006	2006	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	72.31	NA	NA	1262.14	177.44	523.67	NA	25.68	270.85	264.5	744.66	527.73	157.21	34.42
Tchequie2007	2007	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	71.08	NA	NA	1257.58	181.15	520.26	NA	25.61	264.27	266.28	733.11	520.95	154.04	33.81
Tchequie2008	2008	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.6	278.99	7.28	1255.08	183.47	510.1	NA	25.73	263.47	272.31	721.49	510.17	153.47	35.46
Tchequie2009	2009	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.53	281.27	7.27	1285.12	186.52	516.49	NA	26.96	265.53	289.61	714.36	500.67	155.12	37.21
Tchequie2010	2010	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.35	283.4	7.47	1289.4	187.09	516.72	NA	27.3	261.45	296.83	729.52	479.93	196.56	37.11
Tchequie2011	2011	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.21	288.24	7.7	1280.35	191.09	510.3	NA	27.71	252.63	298.61	706.32	459.09	193.97	37.57
Tchequie2012	2012	Tchequie	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	70.27	292.23	7.86	1283.91	193.96	508.58	NA	26.56	251.03	303.79	693.02	445.86	192.79	38.12
Tchequie2013	2013	Tchequie	597.15	283.25	18.41	294.8	0.68	129.74	106.66	5.48	0	17.6	59.73	160.2	41.04	34.69	34.8	1171.21	70.1	293.79	8.15	1274.49	193.81	501.7	NA	26.87	246.83	305.29	670.16	421.76	192.28	41.44
Tchequie2014	2014	Tchequie	564.37	261.24	19.05	283.46	0.62	140.19	115.79	5.66	NA	18.74	59.26	143.09	41.97	36.52	31.19	1139.09	NA	NA	NA	1273.01	200.51	498.9	NA	27.05	233.35	313.2	667.63	418.49	191.83	43.03
Tchequie2015	2015	Tchequie	569.46	257.77	19.82	291.2	0.66	148.15	121.49	5.93	0	20.73	59.96	145.27	44.42	31.4	29.67	1157.03	NA	NA	NA	1304.36	200.41	495.86	NA	27.89	239.72	340.49	666.72	416.21	194.35	43.35
Tchequie2016	2016	Tchequie	578.36	259.82	19.9	297.99	0.65	157.87	129.97	6.18	NA	21.72	62.48	147.97	47.13	35.57	30.05	1193.39	NA	NA	NA	1338.43	195.54	503.56	NA	29.88	252.91	356.54	666.45	414.27	195.6	43.79
Tchequie2017	2017	Tchequie	632.97	290.3	22.9	319.09	0.68	180.64	148.01	7.04	NA	25.59	67.62	157.09	52.08	37.79	30.95	1308.62	NA	NA	NA	1367.1	211.17	498.99	NA	31.09	260.11	365.74	662.74	410.89	195.78	43.76
